prev_filename,filename,classtype,xmin,xmax,ymin,ymax
maksssksksss277.png,198.png,with_mask,232,236,74,79
maksssksksss277.png,198.png,with_mask,394,398,79,84
maksssksksss277.png,198.png,with_mask,388,394,80,86
maksssksksss278.png,199.png,with_mask,295,334,75,115
maksssksksss278.png,199.png,with_mask,198,223,91,116
maksssksksss278.png,199.png,with_mask,225,248,65,90
maksssksksss278.png,199.png,with_mask,119,149,85,115
maksssksksss279.png,200.png,with_mask,290,341,80,135
maksssksksss279.png,200.png,without_mask,48,79,237,266
maksssksksss279.png,200.png,without_mask,117,147,248,266
maksssksksss28.png,201.png,with_mask,105,170,23,96
maksssksksss280.png,202.png,with_mask,25,43,54,72
maksssksksss280.png,202.png,with_mask,69,82,25,38
maksssksksss280.png,202.png,with_mask,94,111,68,84
maksssksksss280.png,202.png,with_mask,142,155,18,30
maksssksksss280.png,202.png,with_mask,158,174,31,48
maksssksksss280.png,202.png,with_mask,197,218,84,107
maksssksksss280.png,202.png,with_mask,175,190,15,30
maksssksksss280.png,202.png,with_mask,201,215,18,32
maksssksksss280.png,202.png,with_mask,239,257,62,81
maksssksksss280.png,202.png,with_mask,236,250,49,63
maksssksksss280.png,202.png,without_mask,164,174,17,25
maksssksksss280.png,202.png,without_mask,233,242,22,33
maksssksksss280.png,202.png,with_mask,235,245,7,16
maksssksksss280.png,202.png,with_mask,260,273,31,42
maksssksksss280.png,202.png,without_mask,247,257,2,12
maksssksksss280.png,202.png,mask_weared_incorrect,274,284,15,27
maksssksksss280.png,202.png,with_mask,294,306,9,22
maksssksksss280.png,202.png,with_mask,305,310,12,21
maksssksksss280.png,202.png,without_mask,287,295,10,19
maksssksksss280.png,202.png,without_mask,347,359,11,21
maksssksksss280.png,202.png,with_mask,376,388,21,33
maksssksksss281.png,203.png,with_mask,98,195,204,329
maksssksksss282.png,204.png,with_mask,175,215,55,93
maksssksksss282.png,204.png,with_mask,8,73,169,251
maksssksksss282.png,204.png,with_mask,127,178,185,235
maksssksksss282.png,204.png,with_mask,265,290,185,226
maksssksksss282.png,204.png,with_mask,320,366,199,260
maksssksksss282.png,204.png,with_mask,265,280,159,177
maksssksksss282.png,204.png,with_mask,325,342,143,155
maksssksksss282.png,204.png,mask_weared_incorrect,329,350,169,193
maksssksksss282.png,204.png,with_mask,316,325,146,158
maksssksksss283.png,205.png,with_mask,77,170,206,323
maksssksksss284.png,206.png,with_mask,57,76,25,44
maksssksksss284.png,206.png,with_mask,110,127,2,20
maksssksksss284.png,206.png,with_mask,81,100,57,80
maksssksksss284.png,206.png,with_mask,131,153,22,46
maksssksksss284.png,206.png,with_mask,151,164,1,14
maksssksksss284.png,206.png,with_mask,188,202,6,21
maksssksksss284.png,206.png,with_mask,313,375,26,96
maksssksksss285.png,207.png,with_mask,66,209,99,235
maksssksksss286.png,208.png,with_mask,76,113,72,110
maksssksksss286.png,208.png,with_mask,236,274,94,134
maksssksksss287.png,209.png,with_mask,35,162,106,245
maksssksksss287.png,209.png,with_mask,248,361,135,254
maksssksksss288.png,210.png,with_mask,28,52,201,216
maksssksksss288.png,210.png,with_mask,143,175,93,126
maksssksksss288.png,210.png,with_mask,198,229,97,125
maksssksksss289.png,211.png,without_mask,89,149,193,258
maksssksksss289.png,211.png,without_mask,249,267,300,349
maksssksksss29.png,212.png,with_mask,50,120,96,171
maksssksksss29.png,212.png,mask_weared_incorrect,223,285,81,159
maksssksksss29.png,212.png,mask_weared_incorrect,279,340,44,114
maksssksksss290.png,213.png,with_mask,314,338,63,92
maksssksksss290.png,213.png,with_mask,184,213,42,72
maksssksksss290.png,213.png,with_mask,275,296,65,91
maksssksksss290.png,213.png,with_mask,256,277,82,95
maksssksksss290.png,213.png,with_mask,89,118,87,116
maksssksksss290.png,213.png,with_mask,133,154,89,113
maksssksksss290.png,213.png,with_mask,365,370,98,103
maksssksksss291.png,214.png,with_mask,136,200,259,359
maksssksksss292.png,215.png,with_mask,189,220,88,125
maksssksksss292.png,215.png,with_mask,144,178,65,109
maksssksksss293.png,216.png,with_mask,5,51,102,163
maksssksksss293.png,216.png,with_mask,143,199,129,183
maksssksksss293.png,216.png,with_mask,267,318,66,117
maksssksksss293.png,216.png,with_mask,70,125,73,126
maksssksksss294.png,217.png,with_mask,63,77,59,82
maksssksksss294.png,217.png,with_mask,131,151,81,102
maksssksksss294.png,217.png,with_mask,202,223,78,100
maksssksksss294.png,217.png,with_mask,293,315,72,95
maksssksksss294.png,217.png,with_mask,343,354,71,99
maksssksksss294.png,217.png,without_mask,271,278,73,82
maksssksksss294.png,217.png,without_mask,236,243,91,99
maksssksksss294.png,217.png,without_mask,236,243,76,83
maksssksksss294.png,217.png,with_mask,264,268,76,82
maksssksksss294.png,217.png,with_mask,281,286,72,78
maksssksksss295.png,218.png,with_mask,92,168,76,162
maksssksksss296.png,219.png,without_mask,42,68,88,112
maksssksksss296.png,219.png,without_mask,46,69,59,78
maksssksksss296.png,219.png,with_mask,77,97,56,72
maksssksksss296.png,219.png,without_mask,101,120,69,87
maksssksksss296.png,219.png,with_mask,114,132,51,70
maksssksksss296.png,219.png,without_mask,84,105,34,56
maksssksksss296.png,219.png,with_mask,42,62,125,158
maksssksksss296.png,219.png,without_mask,63,93,138,171
maksssksksss296.png,219.png,without_mask,91,121,162,197
maksssksksss296.png,219.png,with_mask,129,168,176,218
maksssksksss296.png,219.png,with_mask,136,162,102,131
maksssksksss296.png,219.png,with_mask,136,161,69,89
maksssksksss296.png,219.png,without_mask,140,155,33,48
maksssksksss296.png,219.png,with_mask,177,194,32,54
maksssksksss296.png,219.png,with_mask,172,184,46,65
maksssksksss296.png,219.png,with_mask,196,213,33,52
maksssksksss296.png,219.png,without_mask,221,237,22,40
maksssksksss296.png,219.png,without_mask,236,261,35,60
maksssksksss296.png,219.png,with_mask,175,197,90,114
maksssksksss296.png,219.png,with_mask,170,196,130,153
maksssksksss296.png,219.png,with_mask,213,238,101,130
maksssksksss296.png,219.png,without_mask,185,202,169,193
maksssksksss296.png,219.png,without_mask,165,182,172,207
maksssksksss296.png,219.png,with_mask,229,265,186,223
maksssksksss296.png,219.png,with_mask,244,272,113,141
maksssksksss296.png,219.png,with_mask,271,292,161,195
maksssksksss296.png,219.png,with_mask,262,282,82,103
maksssksksss296.png,219.png,with_mask,292,315,107,132
maksssksksss296.png,219.png,without_mask,262,282,18,38
maksssksksss296.png,219.png,without_mask,263,279,48,62
maksssksksss296.png,219.png,without_mask,282,300,26,43
maksssksksss296.png,219.png,with_mask,321,335,18,36
maksssksksss296.png,219.png,without_mask,296,314,49,67
maksssksksss296.png,219.png,with_mask,322,350,106,124
maksssksksss296.png,219.png,without_mask,341,373,154,182
maksssksksss297.png,220.png,with_mask,102,112,17,31
maksssksksss297.png,220.png,with_mask,87,103,26,41
maksssksksss297.png,220.png,with_mask,50,82,125,156
maksssksksss297.png,220.png,with_mask,123,148,102,130
maksssksksss297.png,220.png,with_mask,157,179,57,82
maksssksksss297.png,220.png,with_mask,157,165,4,12
maksssksksss297.png,220.png,with_mask,180,187,7,17
maksssksksss297.png,220.png,with_mask,217,229,13,24
maksssksksss297.png,220.png,with_mask,207,228,44,68
maksssksksss297.png,220.png,with_mask,216,241,81,108
maksssksksss297.png,220.png,with_mask,250,273,43,67
maksssksksss297.png,220.png,without_mask,294,306,22,35
maksssksksss297.png,220.png,with_mask,318,332,27,44
maksssksksss297.png,220.png,with_mask,310,321,5,17
maksssksksss297.png,220.png,with_mask,334,348,3,16
maksssksksss297.png,220.png,with_mask,354,367,10,20
maksssksksss298.png,221.png,with_mask,124,209,114,212
maksssksksss298.png,221.png,with_mask,248,324,52,140
maksssksksss299.png,222.png,without_mask,62,160,194,320
maksssksksss3.png,223.png,with_mask,52,73,53,76
maksssksksss3.png,223.png,with_mask,72,92,53,75
maksssksksss3.png,223.png,with_mask,112,120,51,68
maksssksksss3.png,223.png,with_mask,155,177,60,83
maksssksksss3.png,223.png,with_mask,189,210,59,80
maksssksksss3.png,223.png,with_mask,235,257,57,78
maksssksksss3.png,223.png,with_mask,289,309,60,83
maksssksksss3.png,223.png,with_mask,313,333,68,90
maksssksksss3.png,223.png,with_mask,351,364,35,59
maksssksksss30.png,224.png,with_mask,56,94,41,81
maksssksksss30.png,224.png,without_mask,119,146,61,87
maksssksksss30.png,224.png,with_mask,166,196,59,83
maksssksksss30.png,224.png,with_mask,220,249,31,64
maksssksksss30.png,224.png,with_mask,262,290,66,95
maksssksksss30.png,224.png,without_mask,292,318,58,86
maksssksksss30.png,224.png,with_mask,334,365,131,161
maksssksksss300.png,225.png,with_mask,82,180,159,272
maksssksksss301.png,226.png,with_mask,146,174,43,72
maksssksksss301.png,226.png,with_mask,205,228,77,102
maksssksksss301.png,226.png,with_mask,90,143,176,225
maksssksksss301.png,226.png,with_mask,191,240,196,225
maksssksksss301.png,226.png,with_mask,325,348,34,58
maksssksksss301.png,226.png,with_mask,246,272,24,47
maksssksksss301.png,226.png,with_mask,279,303,22,51
maksssksksss301.png,226.png,with_mask,193,219,43,72
maksssksksss301.png,226.png,with_mask,207,217,3,20
maksssksksss301.png,226.png,with_mask,155,173,11,30
maksssksksss301.png,226.png,with_mask,103,115,1,15
maksssksksss301.png,226.png,with_mask,55,73,12,29
maksssksksss301.png,226.png,with_mask,11,31,21,36
maksssksksss301.png,226.png,with_mask,77,89,6,20
maksssksksss301.png,226.png,with_mask,308,324,1,19
maksssksksss301.png,226.png,without_mask,85,100,19,37
maksssksksss302.png,227.png,with_mask,199,242,124,169
maksssksksss302.png,227.png,with_mask,149,190,28,84
maksssksksss302.png,227.png,without_mask,266,278,52,69
maksssksksss303.png,228.png,with_mask,92,110,66,81
maksssksksss303.png,228.png,with_mask,239,256,40,58
maksssksksss304.png,229.png,with_mask,202,246,61,103
maksssksksss304.png,229.png,with_mask,190,224,115,150
maksssksksss305.png,230.png,with_mask,207,223,120,135
maksssksksss305.png,230.png,with_mask,306,321,139,152
maksssksksss305.png,230.png,without_mask,343,359,141,155
maksssksksss305.png,230.png,without_mask,280,295,128,141
maksssksksss305.png,230.png,without_mask,256,270,118,130
maksssksksss305.png,230.png,without_mask,182,195,118,133
maksssksksss305.png,230.png,without_mask,139,155,116,130
maksssksksss305.png,230.png,without_mask,171,184,113,125
maksssksksss305.png,230.png,mask_weared_incorrect,72,89,114,129
maksssksksss305.png,230.png,mask_weared_incorrect,107,120,114,129
maksssksksss305.png,230.png,mask_weared_incorrect,94,107,161,175
maksssksksss305.png,230.png,mask_weared_incorrect,239,255,122,137
maksssksksss305.png,230.png,with_mask,25,33,128,137
maksssksksss305.png,230.png,without_mask,333,342,134,142
maksssksksss306.png,231.png,with_mask,143,254,181,321
maksssksksss307.png,232.png,mask_weared_incorrect,3,96,65,163
maksssksksss307.png,232.png,with_mask,146,249,28,140
maksssksksss307.png,232.png,without_mask,287,343,180,225
maksssksksss308.png,233.png,with_mask,209,232,64,84
maksssksksss308.png,233.png,with_mask,238,261,53,77
maksssksksss308.png,233.png,with_mask,270,286,77,96
maksssksksss309.png,234.png,mask_weared_incorrect,109,172,50,114
maksssksksss31.png,235.png,with_mask,209,278,90,165
maksssksksss31.png,235.png,with_mask,144,202,60,135
maksssksksss310.png,236.png,with_mask,21,44,32,59
maksssksksss310.png,236.png,with_mask,63,85,37,60
maksssksksss310.png,236.png,with_mask,228,248,28,50
maksssksksss310.png,236.png,with_mask,248,268,78,100
maksssksksss310.png,236.png,with_mask,333,348,51,70
maksssksksss310.png,236.png,without_mask,388,396,63,72
maksssksksss311.png,237.png,with_mask,176,222,38,92
maksssksksss311.png,237.png,with_mask,222,252,57,84
maksssksksss311.png,237.png,with_mask,300,326,32,57
maksssksksss311.png,237.png,with_mask,31,63,34,61
maksssksksss311.png,237.png,with_mask,77,107,47,68
maksssksksss312.png,238.png,with_mask,49,72,124,149
maksssksksss312.png,238.png,with_mask,157,182,169,194
maksssksksss312.png,238.png,with_mask,188,217,112,140
maksssksksss313.png,239.png,with_mask,143,309,39,257
maksssksksss314.png,240.png,with_mask,1,38,33,89
maksssksksss314.png,240.png,with_mask,59,93,38,83
maksssksksss314.png,240.png,with_mask,169,201,61,102
maksssksksss314.png,240.png,with_mask,348,380,57,95
maksssksksss314.png,240.png,with_mask,214,236,112,130
maksssksksss314.png,240.png,with_mask,301,320,133,152
maksssksksss314.png,240.png,with_mask,325,346,133,156
maksssksksss314.png,240.png,with_mask,251,272,137,156
maksssksksss314.png,240.png,with_mask,236,255,125,145
maksssksksss315.png,241.png,with_mask,124,184,110,173
maksssksksss315.png,241.png,with_mask,272,320,117,163
maksssksksss316.png,242.png,without_mask,157,179,82,113
maksssksksss316.png,242.png,with_mask,91,133,38,78
maksssksksss316.png,242.png,with_mask,241,281,63,105
maksssksksss316.png,242.png,with_mask,312,332,67,110
maksssksksss317.png,243.png,with_mask,67,164,53,174
maksssksksss317.png,243.png,without_mask,283,326,25,69
maksssksksss318.png,244.png,with_mask,315,337,59,88
maksssksksss318.png,244.png,with_mask,212,240,52,80
maksssksksss318.png,244.png,without_mask,136,159,59,86
maksssksksss318.png,244.png,without_mask,50,66,82,99
maksssksksss318.png,244.png,without_mask,96,107,55,71
maksssksksss318.png,244.png,without_mask,32,47,61,76
maksssksksss318.png,244.png,without_mask,172,184,77,89
maksssksksss319.png,245.png,with_mask,68,76,67,77
maksssksksss319.png,245.png,without_mask,109,119,68,81
maksssksksss319.png,245.png,without_mask,131,143,66,79
maksssksksss319.png,245.png,with_mask,148,164,75,92
maksssksksss319.png,245.png,with_mask,182,200,60,82
maksssksksss319.png,245.png,without_mask,193,200,70,83
maksssksksss319.png,245.png,with_mask,209,225,68,87
maksssksksss319.png,245.png,without_mask,226,234,80,91
maksssksksss319.png,245.png,with_mask,234,249,79,95
maksssksksss319.png,245.png,with_mask,285,302,82,99
maksssksksss319.png,245.png,without_mask,367,373,66,85
maksssksksss32.png,246.png,with_mask,177,200,46,70
maksssksksss32.png,246.png,with_mask,305,338,32,60
maksssksksss320.png,247.png,without_mask,20,30,51,64
maksssksksss320.png,247.png,with_mask,107,126,21,44
maksssksksss320.png,247.png,with_mask,185,201,89,108
maksssksksss320.png,247.png,with_mask,335,357,10,36
maksssksksss321.png,248.png,without_mask,170,212,82,145
maksssksksss321.png,248.png,with_mask,215,281,70,151
maksssksksss322.png,249.png,with_mask,60,186,100,253
maksssksksss323.png,250.png,with_mask,322,368,257,346
maksssksksss324.png,251.png,with_mask,90,224,123,277
maksssksksss325.png,252.png,with_mask,177,208,58,91
maksssksksss325.png,252.png,with_mask,26,44,113,130
maksssksksss325.png,252.png,with_mask,57,72,130,143
maksssksksss325.png,252.png,with_mask,117,129,133,147
maksssksksss325.png,252.png,with_mask,89,98,138,150
maksssksksss325.png,252.png,with_mask,102,112,147,158
maksssksksss325.png,252.png,with_mask,250,261,138,150
maksssksksss325.png,252.png,without_mask,246,254,172,182
maksssksksss325.png,252.png,with_mask,302,317,101,121
maksssksksss325.png,252.png,with_mask,333,347,108,127
maksssksksss325.png,252.png,with_mask,359,383,66,99
maksssksksss326.png,253.png,with_mask,164,230,77,152
maksssksksss326.png,253.png,with_mask,192,276,116,183
maksssksksss327.png,254.png,without_mask,18,64,84,134
maksssksksss327.png,254.png,without_mask,18,69,200,246
maksssksksss327.png,254.png,without_mask,112,149,46,73
maksssksksss327.png,254.png,with_mask,237,290,137,186
maksssksksss327.png,254.png,without_mask,278,322,17,66
maksssksksss327.png,254.png,without_mask,342,385,98,140
maksssksksss327.png,254.png,without_mask,346,393,218,254
maksssksksss328.png,255.png,with_mask,82,187,139,270
maksssksksss329.png,256.png,with_mask,44,95,25,81
maksssksksss329.png,256.png,with_mask,50,89,121,158
maksssksksss329.png,256.png,with_mask,41,88,210,260
maksssksksss329.png,256.png,with_mask,176,228,29,85
maksssksksss329.png,256.png,with_mask,175,225,123,169
maksssksksss329.png,256.png,with_mask,177,227,212,259
maksssksksss329.png,256.png,with_mask,312,360,28,81
maksssksksss329.png,256.png,with_mask,302,346,118,169
maksssksksss329.png,256.png,with_mask,288,368,182,264
maksssksksss33.png,257.png,with_mask,114,143,47,75
maksssksksss330.png,258.png,with_mask,24,56,79,107
maksssksksss330.png,258.png,with_mask,92,125,44,79
maksssksksss330.png,258.png,with_mask,166,203,65,100
maksssksksss330.png,258.png,with_mask,284,343,39,98
maksssksksss331.png,259.png,with_mask,25,48,69,93
maksssksksss331.png,259.png,mask_weared_incorrect,88,107,87,106
maksssksksss331.png,259.png,with_mask,128,149,61,84
maksssksksss331.png,259.png,with_mask,127,168,157,209
maksssksksss331.png,259.png,with_mask,147,181,110,145
maksssksksss331.png,259.png,with_mask,208,220,61,77
maksssksksss331.png,259.png,with_mask,229,265,96,137
maksssksksss331.png,259.png,mask_weared_incorrect,263,277,46,65
maksssksksss331.png,259.png,with_mask,270,288,72,92
maksssksksss331.png,259.png,with_mask,298,321,108,133
maksssksksss331.png,259.png,with_mask,308,328,65,86
maksssksksss331.png,259.png,with_mask,334,381,119,163
maksssksksss331.png,259.png,with_mask,365,380,49,65
maksssksksss331.png,259.png,with_mask,342,358,49,67
maksssksksss331.png,259.png,with_mask,1,23,148,179
maksssksksss332.png,260.png,with_mask,62,166,213,319
maksssksksss333.png,261.png,with_mask,76,181,203,330
maksssksksss334.png,262.png,with_mask,96,136,74,127
maksssksksss334.png,262.png,with_mask,193,234,100,146
maksssksksss334.png,262.png,with_mask,259,305,105,151
maksssksksss334.png,262.png,without_mask,334,367,106,144
maksssksksss335.png,263.png,with_mask,12,125,153,293
maksssksksss336.png,264.png,without_mask,101,108,73,82
maksssksksss336.png,264.png,with_mask,123,143,67,83
maksssksksss336.png,264.png,without_mask,178,185,64,72
maksssksksss336.png,264.png,with_mask,167,183,114,128
maksssksksss336.png,264.png,with_mask,225,240,60,76
maksssksksss336.png,264.png,with_mask,261,277,65,82
maksssksksss336.png,264.png,without_mask,282,295,75,92
maksssksksss336.png,264.png,with_mask,330,362,20,56
maksssksksss337.png,265.png,with_mask,115,145,32,70
maksssksksss338.png,266.png,with_mask,48,81,33,71
maksssksksss338.png,266.png,with_mask,158,182,86,108
maksssksksss338.png,266.png,with_mask,203,228,51,82
maksssksksss338.png,266.png,with_mask,298,325,34,64
maksssksksss338.png,266.png,with_mask,38,56,200,228
maksssksksss339.png,267.png,with_mask,89,180,210,303
maksssksksss34.png,268.png,with_mask,63,75,99,113
maksssksksss34.png,268.png,with_mask,102,117,79,95
maksssksksss34.png,268.png,with_mask,142,155,84,99
maksssksksss34.png,268.png,without_mask,129,142,92,102
maksssksksss34.png,268.png,with_mask,195,209,79,95
maksssksksss34.png,268.png,with_mask,213,228,86,103
maksssksksss34.png,268.png,with_mask,245,260,71,86
maksssksksss34.png,268.png,without_mask,299,312,91,104
maksssksksss340.png,269.png,with_mask,59,105,1,55
maksssksksss340.png,269.png,without_mask,133,195,83,140
maksssksksss340.png,269.png,with_mask,243,308,85,147
maksssksksss340.png,269.png,with_mask,458,527,68,157
maksssksksss341.png,270.png,with_mask,67,160,197,318
maksssksksss342.png,271.png,without_mask,28,54,53,81
maksssksksss342.png,271.png,with_mask,86,103,46,64
maksssksksss342.png,271.png,with_mask,103,116,49,62
maksssksksss342.png,271.png,with_mask,130,144,42,58
maksssksksss342.png,271.png,with_mask,72,99,93,120
maksssksksss342.png,271.png,with_mask,106,145,116,158
maksssksksss342.png,271.png,with_mask,152,162,48,60
maksssksksss342.png,271.png,with_mask,160,173,56,70
maksssksksss342.png,271.png,with_mask,184,203,64,91
maksssksksss342.png,271.png,with_mask,213,226,47,66
maksssksksss342.png,271.png,with_mask,252,287,95,130
maksssksksss342.png,271.png,with_mask,320,385,192,255
maksssksksss342.png,271.png,with_mask,297,320,62,85
maksssksksss343.png,272.png,without_mask,85,232,131,284
maksssksksss344.png,273.png,with_mask,80,90,40,50
maksssksksss344.png,273.png,with_mask,96,110,14,27
maksssksksss344.png,273.png,with_mask,236,261,25,50
maksssksksss344.png,273.png,with_mask,318,342,94,115
maksssksksss345.png,274.png,with_mask,186,218,110,142
maksssksksss345.png,274.png,without_mask,148,182,109,136
maksssksksss346.png,275.png,with_mask,54,141,18,108
maksssksksss346.png,275.png,with_mask,272,386,26,158
maksssksksss346.png,275.png,with_mask,100,149,254,325
maksssksksss346.png,275.png,with_mask,246,349,251,354
maksssksksss347.png,276.png,without_mask,8,57,147,198
maksssksksss347.png,276.png,with_mask,102,175,90,156
maksssksksss347.png,276.png,without_mask,211,267,128,233
maksssksksss348.png,277.png,without_mask,86,188,189,304
maksssksksss349.png,278.png,with_mask,156,254,54,163
maksssksksss349.png,278.png,with_mask,35,90,170,223
maksssksksss349.png,278.png,without_mask,234,294,17,96
maksssksksss35.png,279.png,with_mask,132,208,44,123
maksssksksss35.png,279.png,with_mask,330,375,67,114
maksssksksss350.png,280.png,with_mask,112,133,64,86
maksssksksss350.png,280.png,with_mask,271,298,32,58
maksssksksss351.png,281.png,with_mask,143,257,67,195
maksssksksss352.png,282.png,with_mask,144,190,68,110
maksssksksss352.png,282.png,without_mask,48,91,90,133
maksssksksss353.png,283.png,with_mask,227,265,70,111
maksssksksss354.png,284.png,with_mask,4,33,162,194
maksssksksss354.png,284.png,with_mask,27,41,121,138
maksssksksss354.png,284.png,with_mask,43,52,113,125
maksssksksss354.png,284.png,with_mask,72,86,123,136
maksssksksss354.png,284.png,with_mask,89,99,103,116
maksssksksss354.png,284.png,with_mask,65,73,101,110
maksssksksss354.png,284.png,with_mask,94,136,135,185
maksssksksss354.png,284.png,with_mask,157,166,113,122
maksssksksss354.png,284.png,with_mask,112,120,103,111
maksssksksss354.png,284.png,with_mask,170,185,129,145
maksssksksss354.png,284.png,with_mask,206,229,121,147
maksssksksss354.png,284.png,with_mask,194,200,114,123
maksssksksss354.png,284.png,with_mask,176,183,113,119
maksssksksss354.png,284.png,with_mask,229,239,102,112
maksssksksss354.png,284.png,with_mask,276,286,115,123
maksssksksss354.png,284.png,with_mask,295,304,129,139
maksssksksss354.png,284.png,with_mask,321,340,125,145
maksssksksss354.png,284.png,with_mask,353,361,116,126
maksssksksss354.png,284.png,with_mask,392,400,131,150
maksssksksss354.png,284.png,with_mask,263,267,109,114
maksssksksss354.png,284.png,with_mask,278,284,101,107
maksssksksss354.png,284.png,with_mask,290,295,107,112
maksssksksss354.png,284.png,with_mask,307,315,116,126
maksssksksss354.png,284.png,with_mask,381,389,113,123
maksssksksss354.png,284.png,with_mask,392,396,109,115
maksssksksss355.png,285.png,with_mask,103,181,231,338
maksssksksss356.png,286.png,with_mask,113,218,178,302
maksssksksss357.png,287.png,with_mask,219,263,35,85
maksssksksss358.png,288.png,with_mask,91,126,64,106
maksssksksss358.png,288.png,with_mask,179,221,65,109
maksssksksss358.png,288.png,with_mask,268,300,82,115
maksssksksss358.png,288.png,with_mask,300,341,86,125
maksssksksss359.png,289.png,with_mask,23,44,40,61
maksssksksss359.png,289.png,with_mask,59,76,54,73
maksssksksss359.png,289.png,with_mask,114,126,35,49
maksssksksss359.png,289.png,with_mask,130,152,47,71
maksssksksss359.png,289.png,with_mask,140,154,35,49
maksssksksss359.png,289.png,with_mask,155,171,44,63
maksssksksss359.png,289.png,with_mask,169,191,96,117
maksssksksss359.png,289.png,with_mask,185,197,45,59
maksssksksss359.png,289.png,with_mask,206,218,42,59
maksssksksss359.png,289.png,with_mask,217,234,43,63
maksssksksss359.png,289.png,with_mask,238,253,52,68
maksssksksss359.png,289.png,with_mask,252,271,59,79
maksssksksss359.png,289.png,with_mask,274,296,62,84
maksssksksss359.png,289.png,with_mask,298,314,39,57
maksssksksss359.png,289.png,without_mask,316,331,42,55
maksssksksss359.png,289.png,with_mask,345,362,33,53
maksssksksss359.png,289.png,with_mask,368,385,38,59
maksssksksss359.png,289.png,with_mask,332,341,42,54
maksssksksss36.png,290.png,with_mask,24,47,24,52
maksssksksss36.png,290.png,with_mask,111,127,38,56
maksssksksss36.png,290.png,with_mask,145,170,39,67
maksssksksss36.png,290.png,with_mask,195,216,22,46
maksssksksss36.png,290.png,with_mask,262,273,60,70
maksssksksss36.png,290.png,with_mask,311,319,53,62
maksssksksss36.png,290.png,with_mask,323,337,46,61
maksssksksss36.png,290.png,with_mask,336,354,31,49
maksssksksss36.png,290.png,with_mask,354,379,25,50
maksssksksss360.png,291.png,with_mask,173,206,33,71
maksssksksss361.png,292.png,without_mask,37,60,60,88
maksssksksss361.png,292.png,with_mask,194,230,71,107
maksssksksss361.png,292.png,without_mask,329,352,25,52
maksssksksss362.png,293.png,with_mask,61,167,117,222
maksssksksss362.png,293.png,with_mask,175,258,127,214
maksssksksss362.png,293.png,with_mask,258,338,90,180
maksssksksss363.png,294.png,with_mask,79,97,48,69
maksssksksss363.png,294.png,with_mask,116,134,78,101
maksssksksss363.png,294.png,with_mask,161,179,79,96
maksssksksss363.png,294.png,with_mask,193,209,53,76
maksssksksss363.png,294.png,with_mask,327,361,24,64
maksssksksss363.png,294.png,with_mask,345,379,87,128
maksssksksss364.png,295.png,with_mask,83,117,56,95
maksssksksss364.png,295.png,with_mask,179,212,51,87
maksssksksss364.png,295.png,with_mask,263,295,62,101
maksssksksss365.png,296.png,with_mask,129,171,118,167
maksssksksss365.png,296.png,with_mask,208,243,123,155
maksssksksss365.png,296.png,without_mask,266,281,125,151
maksssksksss366.png,297.png,with_mask,48,184,44,205
maksssksksss366.png,297.png,with_mask,379,480,61,205
maksssksksss367.png,298.png,with_mask,241,271,60,97
maksssksksss368.png,299.png,with_mask,354,375,36,64
maksssksksss368.png,299.png,with_mask,314,339,23,53
maksssksksss368.png,299.png,with_mask,253,278,35,61
maksssksksss368.png,299.png,with_mask,195,212,54,77
maksssksksss368.png,299.png,with_mask,175,191,57,75
maksssksksss368.png,299.png,with_mask,104,127,48,70
maksssksksss368.png,299.png,with_mask,41,64,69,93
maksssksksss368.png,299.png,with_mask,62,80,65,88
maksssksksss368.png,299.png,with_mask,16,30,51,64
maksssksksss369.png,300.png,with_mask,123,217,139,267
maksssksksss37.png,301.png,with_mask,78,192,110,265
maksssksksss370.png,302.png,without_mask,135,241,135,263
maksssksksss371.png,303.png,mask_weared_incorrect,160,263,37,154
maksssksksss372.png,304.png,with_mask,95,116,33,59
maksssksksss372.png,304.png,with_mask,165,186,19,43
maksssksksss373.png,305.png,with_mask,20,65,54,105
maksssksksss373.png,305.png,with_mask,50,122,99,167
maksssksksss373.png,305.png,with_mask,188,225,107,141
maksssksksss373.png,305.png,with_mask,207,241,59,87
maksssksksss373.png,305.png,with_mask,220,250,81,118
maksssksksss373.png,305.png,with_mask,244,303,63,118
maksssksksss373.png,305.png,with_mask,330,365,73,107
maksssksksss373.png,305.png,without_mask,320,344,31,55
maksssksksss373.png,305.png,without_mask,367,391,57,82
maksssksksss373.png,305.png,with_mask,398,434,74,114
maksssksksss373.png,305.png,with_mask,426,483,125,177
maksssksksss373.png,305.png,with_mask,440,468,69,96
maksssksksss373.png,305.png,with_mask,427,454,29,54
maksssksksss374.png,306.png,with_mask,183,215,21,51
maksssksksss374.png,306.png,with_mask,28,52,91,113
maksssksksss374.png,306.png,with_mask,191,225,143,182
maksssksksss374.png,306.png,without_mask,314,345,30,61
maksssksksss374.png,306.png,with_mask,92,123,64,89
maksssksksss375.png,307.png,without_mask,259,277,76,94
maksssksksss375.png,307.png,without_mask,273,289,192,210
maksssksksss376.png,308.png,with_mask,58,94,48,88
maksssksksss376.png,308.png,with_mask,144,154,17,33
maksssksksss376.png,308.png,with_mask,191,210,29,51
maksssksksss376.png,308.png,with_mask,229,242,15,31
maksssksksss376.png,308.png,with_mask,318,330,77,94
maksssksksss376.png,308.png,with_mask,338,349,72,84
maksssksksss376.png,308.png,with_mask,350,377,79,102
